entryid,propid,duplicate,Database,Stad,Street,No,day,month,year,price,appraisal,HerengrachtRem,EntryIDOrig,PropIDOrig
11907,6509,0,Herengracht,Amsterdam,Herengracht,130,15,7,1883,50000,0,0,435,172
11908,6509,0,Herengracht,Amsterdam,Herengracht,130,15,7,1920,60000,0,0,437,172
11909,6509,0,Herengracht,Amsterdam,Herengracht,130,15,7,1974,750000,0,0,439,172
11910,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1646,8000,0,0,7473,173
11911,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1708,5750,0,0,7475,173
11912,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1777,9000,0,0,7481,173
11913,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1845,4600,0,0,7487,173
11914,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1867,5000,0,0,7489,173
11915,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1872,6500,0,0,7492,173
11916,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1874,8000,0,0,7493,173
11917,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1880,12000,0,0,7494,173
11918,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1890,8100,0,0,7495,173
11919,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1916,5000,0,0,7497,173
11920,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1917,10005,0,0,7498,173
11921,6510,0,Herengracht,Amsterdam,Herengracht,131,15,7,1960,17000,0,0,7508,173
11922,6511,0,Herengracht,Amsterdam,Herengracht,132,15,7,1683,36600,0,0,443,174
11923,6511,0,Herengracht,Amsterdam,Herengracht,132,15,7,1747,36300,0,0,449,174
11924,6511,0,Herengracht,Amsterdam,Herengracht,132,15,7,1910,60000,0,0,458,174
11925,6512,0,Herengracht,Amsterdam,Herengracht,133,15,7,1717,6300,0,0,7513,175
11926,6512,0,Herengracht,Amsterdam,Herengracht,133,15,7,1769,10950,0,0,7516,175
11927,6512,0,Herengracht,Amsterdam,Herengracht,133,15,7,1848,3500,0,0,7521,175
11928,6512,0,Herengracht,Amsterdam,Herengracht,133,15,7,1916,11000,0,0,7525,175
11929,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1655,24000,0,0,466,176
11930,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1662,30000,0,0,468,176
11931,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1761,26700,0,0,477,176
11932,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1776,45500,0,0,479,176
11933,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1843,9500,0,0,485,176
11934,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1844,14050,0,0,487,176
11935,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1856,19500,0,0,488,176
11936,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1861,26000,0,0,489,176
11937,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1876,32000,0,0,490,176
11938,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1889,22000,0,0,491,176
11939,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1900,44700,0,0,492,176
11940,6513,0,Herengracht,Amsterdam,Herengracht,134,15,7,1903,30500,0,0,494,176
11941,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1701,11600,0,0,7536,178
11942,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1738,15500,0,0,7539,178
11943,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1758,10150,0,0,7544,178
11944,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1843,8075,0,0,7549,178
11945,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1898,12000,0,0,7553,178
11946,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1906,11000,0,0,7555,178
11947,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1913,13800,0,0,7556,178
11948,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1924,20000,0,0,7558,178
11949,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1931,15500,0,0,7559,178
11950,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1958,17750,0,0,7561,178
11951,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1962,40000,0,0,7564,178
11952,6514,0,Herengracht,Amsterdam,Herengracht,135,15,7,1972,120000,0,0,7565,178
11953,6515,0,Herengracht,Amsterdam,Herengracht,136,15,7,1631,19800,0,0,498,179
11954,6515,0,Herengracht,Amsterdam,Herengracht,136,15,7,1661,37250,0,0,500,179
11955,6515,0,Herengracht,Amsterdam,Herengracht,136,15,7,1721,38000,0,0,503,179
11956,6515,0,Herengracht,Amsterdam,Herengracht,136,15,7,1750,81000,0,0,506,179
11957,6515,0,Herengracht,Amsterdam,Herengracht,136,15,7,1802,26200,0,0,508,179
11958,6515,0,Herengracht,Amsterdam,Herengracht,136,15,7,1902,58000,0,0,515,179
11959,6516,0,Herengracht,Amsterdam,Herengracht,137,15,7,1871,13000,0,0,7580,180
11960,6516,0,Herengracht,Amsterdam,Herengracht,137,15,7,1875,20010,0,0,7582,180
11961,6516,0,Herengracht,Amsterdam,Herengracht,137,15,7,1877,21275,0,0,7583,180
11962,6516,0,Herengracht,Amsterdam,Herengracht,137,15,7,1892,17000,0,0,7586,180
11963,6516,0,Herengracht,Amsterdam,Herengracht,137,15,7,1943,37000,0,0,7590,180
11964,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1646,9000,0,0,520,181
11965,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1714,7000,0,0,524,181
11966,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1839,6000,0,0,530,181
11967,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1891,11000,0,0,531,181
11968,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1892,15500,0,0,532,181
11969,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1915,10000,0,0,533,181
11970,6517,0,Herengracht,Amsterdam,Herengracht,138,15,7,1929,15450,0,0,534,181
11971,6518,0,Herengracht,Amsterdam,Herengracht,139,15,7,1663,9200,0,0,7597,183
11972,6518,0,Herengracht,Amsterdam,Herengracht,139,15,7,1798,10250,0,0,7608,183
11973,6518,0,Herengracht,Amsterdam,Herengracht,139,15,7,1840,7300,0,0,7610,183
11974,6518,0,Herengracht,Amsterdam,Herengracht,139,15,7,1920,26000,0,0,7616,183
11975,6518,0,Herengracht,Amsterdam,Herengracht,139,15,7,1941,13000,0,0,7618,183
11976,6518,0,Herengracht,Amsterdam,Herengracht,139,15,7,1974,137500,0,0,7619,183
11977,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1695,7800,0,0,569,184
11978,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1702,7500,0,0,570,184
11979,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1776,13000,0,0,574,184
11980,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1802,8050,0,0,577,184
11981,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1855,7750,0,0,579,184
11982,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1869,9000,0,0,580,184
11983,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1894,11900,0,0,582,184
11984,6519,0,Herengracht,Amsterdam,Herengracht,140,15,7,1919,16000,0,0,583,184
11985,6520,0,Herengracht,Amsterdam,Herengracht,141,15,7,1852,8000,0,0,7623,185
11986,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1688,7900,0,0,588,187
11987,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1758,10400,0,0,593,187
11988,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1793,12800,0,0,596,187
11989,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1851,6000,0,0,601,187
11990,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1856,9400,0,0,602,187
11991,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1867,9750,0,0,603,187
11992,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1895,10000,0,0,604,187
11993,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1961,46250,0,0,607,187
11994,6521,0,Herengracht,Amsterdam,Herengracht,142,15,7,1964,55000,0,0,609,187
11995,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1672,8000,0,0,611,189
11996,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1686,11300,0,0,612,189
11997,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1712,9200,0,0,613,189
11998,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1903,10000,0,0,629,189
11999,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1904,13500,0,0,631,189
12000,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1943,14000,0,0,635,189
12001,6522,0,Herengracht,Amsterdam,Herengracht,144,15,7,1973,85000,0,0,638,189
12002,6523,0,Herengracht,Amsterdam,Herengracht,146,15,7,1663,13000,0,0,643,190
12003,6523,0,Herengracht,Amsterdam,Herengracht,146,15,7,1855,11000,0,0,653,190
12004,6523,0,Herengracht,Amsterdam,Herengracht,146,15,7,1880,21000,0,0,654,190
12005,6523,0,Herengracht,Amsterdam,Herengracht,146,15,7,1899,18000,0,0,655,190
12006,6523,0,Herengracht,Amsterdam,Herengracht,146,15,7,1904,11000,0,0,656,190
12007,6523,0,Herengracht,Amsterdam,Herengracht,146,15,7,1943,12600,0,0,659,190
12008,6524,0,Herengracht,Amsterdam,Herengracht,148,15,7,1699,8050,0,0,665,192
12009,6524,0,Herengracht,Amsterdam,Herengracht,148,15,7,1786,14250,0,0,670,192
12010,6524,0,Herengracht,Amsterdam,Herengracht,148,15,7,1800,8050,0,0,672,192
12011,6524,0,Herengracht,Amsterdam,Herengracht,148,15,7,1801,5000,0,0,674,192
12012,6524,0,Herengracht,Amsterdam,Herengracht,148,15,7,1894,9900,0,0,678,192
12013,6524,0,Herengracht,Amsterdam,Herengracht,148,15,7,1973,98000,0,0,681,192
12014,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1744,8300,0,0,7659,193
12015,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1769,10000,0,0,7662,193
12016,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1784,12000,0,0,7663,193
12017,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1875,12500,0,0,7672,343
12018,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1913,9500,0,0,7673,343
12019,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1914,9500,0,0,7674,343
12020,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1923,15000,0,0,7675,343
12021,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1931,14500,0,0,7677,343
12022,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1937,11590,0,0,7678,343
12023,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1940,9000,0,0,7679,343
12024,6525,0,Herengracht,Amsterdam,Herengracht,149,15,7,1971,50000,0,0,7681,343
12025,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1617,3100,0,0,684,345
12026,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1661,9000,0,0,686,345
12027,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1755,5100,0,0,690,345
12028,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1859,5000,0,0,697,345
12029,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1884,13000,0,0,698,345
12030,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1887,20600,0,0,700,345
12031,6526,0,Herengracht,Amsterdam,Herengracht,150,15,7,1920,75000,0,0,701,345
12032,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1688,6200,0,0,7718,347
12033,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1710,5500,0,0,7720,347
12034,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1729,9500,0,0,7721,347
12035,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1737,9000,0,0,7723,347
12036,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1757,8000,0,0,7726,347
12037,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1880,12000,0,0,7737,347
12038,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1913,6400,0,0,7738,347
12039,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1914,7500,0,0,7739,347
12040,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1917,11500,0,0,7741,347
12041,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1919,21200,0,0,7743,347
12042,6527,0,SAAuctions,Amsterdam,Herengracht,151,27,3,1922,17500,0,0,16377,6618
12043,6527,1,Herengracht,Amsterdam,Herengracht,151,15,7,1922,17500,0,0,7744,347
12044,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1952,21000,0,0,7750,347
12045,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1960,45000,0,0,7751,347
12046,6527,0,Herengracht,Amsterdam,Herengracht,151,15,7,1968,55000,0,0,7753,347
12047,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1668,9400,0,0,713,348
12048,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1754,8000,0,0,720,348
12049,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1762,8000,0,0,721,348
12050,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1763,8400,0,0,722,348
12051,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1778,11200,0,0,724,348
12052,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1825,4150,0,0,727,348
12053,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1852,6100,0,0,729,348
12054,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1906,6650,0,0,734,348
12055,6528,0,Herengracht,Amsterdam,Herengracht,152,15,7,1920,75000,0,0,735,348
12056,6529,0,Herengracht,Amsterdam,Herengracht,153,15,7,1698,2250,0,0,7755,349
12057,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1887,16100,0,0,757,350
12058,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1908,6500,0,0,758,350
12059,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1913,6500,0,0,759,350
12060,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1916,16500,0,0,761,350
12061,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1943,15500,0,0,762,350
12062,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1963,63000,0,0,763,350
12063,6530,0,Herengracht,Amsterdam,Herengracht,154,15,7,1973,85000,0,0,764,350
12064,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1640,5200,0,0,7762,351
12065,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1641,6000,0,0,7763,351
12066,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1740,12000,0,0,7771,351
12067,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1757,8300,0,0,7773,351
12068,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1801,15000,0,0,7775,351
12069,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1831,9200,0,0,7778,351
12070,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1922,28000,0,0,7790,351
12071,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1938,27500,0,0,7791,351
12072,6531,0,Herengracht,Amsterdam,Herengracht,155,15,7,1953,55000,0,0,7792,351
12073,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1638,12000,0,0,765,352
12074,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1714,12000,0,0,769,352
12075,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1785,18700,0,0,775,352
12076,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1830,7150,0,0,779,352
12077,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1879,20500,0,0,781,352
12078,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1921,35000,0,0,785,352
12079,6532,0,SAAuctions,Amsterdam,Herengracht,156,10,1,1955,24000,0,0,16378,6619
12080,6532,1,Herengracht,Amsterdam,Herengracht,156,15,7,1955,24000,0,0,787,352
12081,6532,0,Herengracht,Amsterdam,Herengracht,156,15,7,1970,100000,0,0,789,352
12082,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1718,5500,0,0,7798,353
12083,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1729,16000,0,0,7801,353
12084,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1735,16000,0,0,7803,353
12085,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1802,13550,0,0,7805,353
12086,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1924,23000,0,0,7816,353
12087,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1930,23000,0,0,7817,353
12088,6533,0,Herengracht,Amsterdam,Herengracht,157,15,7,1955,35000,0,0,7821,353
12089,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1731,23000,0,0,795,354
12090,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1732,20000,0,0,796,354
12091,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1733,24000,0,0,799,354
12092,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1749,17777,0,0,802,354
12093,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1785,30000,0,0,807,354
12094,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1814,4700,0,0,810,354
12095,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1820,125000,0,0,812,354
12096,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1850,9300,0,0,815,354
12097,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1920,125000,0,0,820,354
12098,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1921,80000,0,0,821,354
12099,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1925,59000,0,0,823,354
12100,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1940,32500,0,0,824,354
12101,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1946,32500,0,0,825,354
12102,6534,0,Herengracht,Amsterdam,Herengracht,158,15,7,1974,155000,0,0,826,354
12103,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1647,7809,0,0,7824,355
12104,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1671,9000,0,0,7826,355
12105,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1695,6700,0,0,7827,355
12106,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1741,9000,0,0,7830,355
12107,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1779,12125,0,0,7834,355
12108,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1803,5380,0,0,7836,355
12109,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1829,5800,0,0,7841,355
12110,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1872,11600,0,0,7843,355
12111,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1876,16000,0,0,7845,355
12112,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1901,17809,0,0,7846,355
12113,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1930,15000,0,0,7848,355
12114,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1950,29000,0,0,7850,355
12115,6535,0,Herengracht,Amsterdam,Herengracht,159,15,7,1952,31000,0,0,7851,355
12116,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1645,21000,0,0,850,356
12117,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1691,27450,0,0,851,356
12118,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1762,22500,0,0,854,356
12119,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1814,20500,0,0,858,356
12120,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1871,35800,0,0,863,356
12121,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1900,35000,0,0,864,356
12122,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1901,39100,0,0,866,356
12123,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1906,45000,0,0,867,356
12124,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1909,41200,0,0,868,356
12125,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1913,45000,0,0,869,356
12126,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1919,45000,0,0,871,356
12127,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1943,45000,0,0,873,356
12128,6536,0,Herengracht,Amsterdam,Herengracht,160,15,7,1973,275000,0,0,875,356
12129,6537,0,Herengracht,Amsterdam,Herengracht,161,15,7,1875,17200,0,0,7865,357
12130,6537,0,Herengracht,Amsterdam,Herengracht,161,15,7,1881,28600,0,0,7866,357
12131,6537,0,Herengracht,Amsterdam,Herengracht,161,15,7,1889,13400,0,0,7867,357
12132,6537,0,Herengracht,Amsterdam,Herengracht,161,15,7,1890,18000,0,0,7869,357
12133,6537,0,Herengracht,Amsterdam,Herengracht,161,15,7,1972,81000,0,0,7870,357
12134,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1739,43000,0,0,883,358
12135,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1802,35500,0,0,889,358
12136,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1828,18000,0,0,891,358
12137,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1848,17500,0,0,892,358
12138,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1901,40000,0,0,894,358
12139,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1912,40500,0,0,897,358
12140,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1952,42000,0,0,898,358
12141,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1958,75000,0,0,901,358
12142,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1959,132000,0,0,902,358
12143,6538,0,Herengracht,Amsterdam,Herengracht,162,15,7,1971,250000,0,0,903,358
12144,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1721,6000,0,0,7876,359
12145,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1750,6850,0,0,7879,359
12146,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1860,7500,0,0,7889,342
12147,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1885,15500,0,0,7890,342
12148,6539,0,Verweij,Amsterdam,Herengracht,163,11,10,1902,15500,0,0,2349,342
12149,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1930,20000,0,0,7892,342
12150,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1938,11350,0,0,7895,342
12151,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1941,12500,0,0,7897,342
12152,6539,0,Herengracht,Amsterdam,Herengracht,163,15,7,1946,36000,0,0,7898,342
12153,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1675,38000,0,0,906,343
12154,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1743,35600,0,0,910,343
12155,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1785,59000,0,0,914,343
12156,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1827,22000,0,0,917,343
12157,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1857,16425,0,0,919,343
12158,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1858,21500,0,0,921,343
12159,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1875,65000,0,0,922,343
12160,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1906,59583,0,0,923,343
12161,6540,0,Herengracht,Amsterdam,Herengracht,164,15,7,1969,280000,0,0,925,343
12162,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1722,5520,0,0,7903,344
12163,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1749,6500,0,0,7905,344
12164,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1752,6550,0,0,7907,344
12165,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1849,6850,0,0,7910,344
12166,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1857,6000,0,0,7911,344
12167,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1874,14500,0,0,7912,344
12168,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1932,7000,0,0,7915,344
12169,6541,0,Herengracht,Amsterdam,Herengracht,165,15,7,1952,24000,0,0,7918,344
12170,6542,0,Herengracht,Amsterdam,Herengracht,166,15,7,1642,36000,0,0,928,345
12171,6542,0,Herengracht,Amsterdam,Herengracht,166,15,7,1797,33000,0,0,938,345
12172,6542,0,Herengracht,Amsterdam,Herengracht,166,15,7,1834,17300,0,0,941,345
12173,6542,0,Herengracht,Amsterdam,Herengracht,166,15,7,1870,36000,0,0,943,345
12174,6542,0,Herengracht,Amsterdam,Herengracht,166,15,7,1895,30400,0,0,946,345
12175,6542,0,Herengracht,Amsterdam,Herengracht,166,15,7,1917,75000,0,0,950,345
